company_name	industry_large_code	industry_large_name	industry_mid_code	industry_mid_name
엘엑스세미콘	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
엠비엔	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
엔에이치엔	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
알티비하우스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
에스씨제일은행	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
에스케이네트웍스워커힐	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
에스케이브로드밴드	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
에스케이쉴더스	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
에스케이실트론	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
에스케이오앤에스	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
에스케이이노베이션	I01	에너지·유틸리티	I01-2	정유·연료·에너지트레이딩
에스케이증권	I16	금융 – 증권·자산운용·투자은행	I16-1	증권사·브로커리지·IB
에스케이텔링크	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
에스케이하이닉스	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
에스티케이	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
티케이이	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
티케이지태광	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
바커케미칼	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
쿠팡풀필먼트서비스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
세스코	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
농협은행	I15	금융 – 은행·저축은행	I15-1	시중·지방·인터넷은행
우리금융그룹	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
솔브레인홀딩스	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
동국제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
콘티넨탈오토모티브일렉트로닉스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
지씨녹십자홀딩스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
에스디바이오센서	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
세종텔레콤	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
에스케이시그넷	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
쿠쿠홀딩스	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
웅진	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
엔에스홈쇼핑	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
삼성에스디아이	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
에이치디씨현대이피	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
글루가	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
롯데글로벌로지스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
포스코플랜텍	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
대한항공	I07	물류·운송·해운·항공	I07-1	해운·항공·철도·대형운송
에스앤아이코퍼레이션	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
펑타이그레이터차이나	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
에코비트	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
스노우	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-1	포털·검색·SNS·커뮤니티·웹툰·웹소설
현대로템	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
티에스이	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
엘엑스인터내셔널	I01	에너지·유틸리티	I01-2	정유·연료·에너지트레이딩
현대종합금속	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
비브라운코리아	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
유진투자증권	I16	금융 – 증권·자산운용·투자은행	I16-1	증권사·브로커리지·IB
에이치비솔루션	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
롯데웰푸드	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
대자인병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
이엔씨테크놀로지	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
플라스틱엄니	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
와이지플러스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
스마일게이트홀딩스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
현대백화점그룹	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
클라리오스 델코	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
네패스아크	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
동아제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
에스피씨지에프에스	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
오비맥주	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
코리아이플랫폼	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
대원강업	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
티맥스에이앤씨	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
다가올아이엔씨	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
아성다이소	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
카카오헬스케어	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
현대제철	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
성가롤로병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
에치에프알	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
국도화학	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
벽산	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
한국바스프	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
예가람저축은행	I15	금융 – 은행·저축은행	I15-2	저축은행·상호금융·협동조합 금융
로템에스알에스	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
케이티알파	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
에티버스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
멀티캠퍼스	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
엘비지	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
한국콜마홀딩스	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
강남제비스코	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
에이디테크놀로지	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
대림	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
아가방앤컴퍼니	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
쎄믹스	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
네오위즈	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
강동경희대학교병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
라인스튜디오	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
용마로지스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
에이치디현대건설기계	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
비지에프로지스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
디케이에이스틸	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
티시스	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
이랜드이노플	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
디알비동일	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
에스케이스페셜티	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
메가존	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
현대백화점	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
피에스앤마케팅	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
티아이케이	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
대학내일	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
디비손해보험	I17	금융 – 보험	I17-2	손해보험·재보험·보험서비스
펜믹스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
이트너스	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
태웅로직스	I07	물류·운송·해운·항공	I07-2	택배·3PL·창고·라스트마일 물류
애경산업	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
한진정보통신	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
천재교육	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
카카오스타일	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
한국증권금융	I16	금융 – 증권·자산운용·투자은행	I16-2	자산운용·사모·벤처투자·증권금융
법무법인지평	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한국제지	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
능원금속공업	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
트라이얼코리아	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
삼성종합기술원	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
도루코	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
크린앤사이언스	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
홈플러스	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
에이치디현대글로벌서비스	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
명화공업	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
바로고	I11	이커머스·플랫폼 커머스·O2O	I11-2	배달·모빌리티·여행·티켓·숙박 O2O 플랫폼
슈피겐코리아	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
대상홀딩스	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
에드워드코리아	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
문피아	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-1	포털·검색·SNS·커뮤니티·웹툰·웹소설
